831
path	clothes	name	category	color	detail	print	material	length	neckline	collar	fit	shape
K-Fashion 이미지/원천데이터/레트로/1605237573155300_1 (1358)3.jpg	하의	1605237573155300_1 (1358)3.jpg	스커트	블루	['슬릿']	['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/1605237573155300_1 (1525).jpg	상의	1605237573155300_1 (1525).jpg	니트웨어	레드		['스트라이프']	['울/캐시미어']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/1605237573155300_1 (1909).jpg	상의	1605237573155300_1 (1909).jpg	니트웨어	화이트			['니트']	긴팔	유넥		루즈	
K-Fashion 이미지/원천데이터/레트로/1605237573155300_1 (745).jpg	상의	1605237573155300_1 (745).jpg	니트웨어	블랙		['믹스']	['니트']	긴팔	터틀넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/1605237573155300_1 (760).jpg	상의	1605237573155300_1 (760).jpg	니트웨어	블랙		['믹스']	['니트']	긴팔	터틀넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/2-(50)-fa068(3)-아울즈(샘플,7043) 5.29-모델1-IMG_5980.jpg	원피스	2-(50)-fa068(3)-아울즈(샘플,7043) 5.29-모델1-IMG_5980.jpg	드레스	민트			['데님']	민소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2675.jpg	상의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2675.jpg	탑	화이트	['셔링']	['도트']	['우븐']	민소매	유넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2675.jpg	하의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2675.jpg	청바지	스카이블루	['디스트로이드', '스트링']	['무지']	['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2706.jpg	상의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2706.jpg	탑	화이트	['셔링']	['도트']	['우븐']	민소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2729.jpg	상의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2729.jpg	탑	화이트	['셔링', '컷아웃']	['도트']		민소매	유넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2729.jpg	하의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2729.jpg	청바지	스카이블루	['디스트로이드']	['무지']	['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2795.jpg	상의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2795.jpg	탑	화이트	['셔링']	['도트']	['우븐']	민소매	유넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2795.jpg	하의	2-1-bl821(2)-재고(도트bl)6.27-3-IMG_2795.jpg	청바지	스카이블루	['디스트로이드', '스트링']	['무지']	['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/2-2-7494-14988-2-2-20190125(대행)-ops3215k91(3)-메리골드(대행,모던OPS)1.24-1-DSC_7260.jpg	원피스	2-2-7494-14988-2-2-20190125(대행)-ops3215k91(3)-메리골드(대행,모던OPS)1.24-1-DSC_7260.jpg	드레스	퍼플	['버클', '단추', '슬릿']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2-2-7494-14988-2-2-20190125(대행)-ops3215k91(3)-메리골드(대행,모던OPS)1.24-1-DSC_7290.jpg	원피스	2-2-7494-14988-2-2-20190125(대행)-ops3215k91(3)-메리골드(대행,모던OPS)1.24-1-DSC_7290.jpg	드레스	퍼플	['버클', '단추', '슬릿']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2-pt5916k09-1 (1790).jpg	원피스	2-pt5916k09-1 (1790).jpg	드레스	베이지	['플리츠']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2-pt5916k09-1 (1801).jpg	원피스	2-pt5916k09-1 (1801).jpg	드레스	베이지	['플리츠']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2014-12-22 in calli 78186 1.jpg	원피스	2014-12-22 in calli 78186 1.jpg	드레스	네이비	['플리츠']	['체크']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2015-06-05 in calli 99364.jpg	상의	2015-06-05 in calli 99364.jpg	셔츠	블랙		['그래픽']	['시폰']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2015-06-05 in calli 99364.jpg	하의	2015-06-05 in calli 99364.jpg	청바지	스카이블루		['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2015-06-05 in calli 99416.jpg	상의	2015-06-05 in calli 99416.jpg	셔츠	블랙		['그래픽']	['시폰']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2015-06-05 in calli 99416.jpg	하의	2015-06-05 in calli 99416.jpg	청바지	스카이블루		['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2015-11-24 in calli2 8321.jpg	상의	2015-11-24 in calli2 8321.jpg	티셔츠	블랙	['포켓']	['체크']	['울/캐시미어']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2015-11-24 in calli2 8531.jpg	상의	2015-11-24 in calli2 8531.jpg	티셔츠	블랙	['포켓']	['체크']	['울/캐시미어']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2016-03-03 in calli01 17600.jpg	상의	2016-03-03 in calli01 17600.jpg	셔츠	핑크		['스트라이프']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2016-03-03 in calli01 17600.jpg	하의	2016-03-03 in calli01 17600.jpg	청바지	블랙		['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2016-03-03 in calli01 17673.jpg	상의	2016-03-03 in calli01 17673.jpg	셔츠	레드		['믹스']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2016-03-03 in calli01 17673.jpg	하의	2016-03-03 in calli01 17673.jpg	청바지	블랙		['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2016-09-20 in calli 48210.jpg	상의	2016-09-20 in calli 48210.jpg	블라우스	블랙	['단추', '포켓']	['플로럴']	['실크', '우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/20168-11-16 in calli 27963.jpg	원피스	20168-11-16 in calli 27963.jpg	드레스	그린	['슬릿']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20168-11-16 in calli 28014.jpg	원피스	20168-11-16 in calli 28014.jpg	드레스	그린		['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-02-22 in calli 75300.jpg	상의	2017-02-22 in calli 75300.jpg	셔츠	네이비	['포켓']	['스트라이프']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-02-22 in calli 75398.jpg	상의	2017-02-22 in calli 75398.jpg	셔츠	레드	['포켓']	['스트라이프']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95343.jpg	상의	2017-06-22 in calli 95343.jpg	블라우스	레드	['프릴']	['스트라이프']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95343.jpg	하의	2017-06-22 in calli 95343.jpg	청바지	화이트							노멀	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95698.jpg	상의	2017-06-22 in calli 95698.jpg	블라우스	화이트	['프릴']	['스트라이프']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95698.jpg	하의	2017-06-22 in calli 95698.jpg	청바지	블랙			['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95785.jpg	상의	2017-06-22 in calli 95785.jpg	블라우스	화이트		['플로럴']	['실크']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95785.jpg	하의	2017-06-22 in calli 95785.jpg	청바지	블랙			['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95842.jpg	상의	2017-06-22 in calli 95842.jpg	블라우스	화이트		['플로럴']	['실크']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 95842.jpg	하의	2017-06-22 in calli 95842.jpg	청바지	블랙			['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 96297.jpg	상의	2017-06-22 in calli 96297.jpg	블라우스	블루		['무지']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 96297.jpg	하의	2017-06-22 in calli 96297.jpg	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 96673.jpg	상의	2017-06-22 in calli 96673.jpg	블라우스	레드		['무지']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-06-22 in calli 96673.jpg	하의	2017-06-22 in calli 96673.jpg	팬츠	블랙		['무지']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 8200.jpg	상의	2017-07-02 in calli 8200.jpg	블라우스	베이지		['플로럴', '무지']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 8200.jpg	하의	2017-07-02 in calli 8200.jpg	팬츠	화이트		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 8247.jpg	상의	2017-07-02 in calli 8247.jpg	블라우스	블랙		['플로럴', '무지']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 8247.jpg	하의	2017-07-02 in calli 8247.jpg	팬츠	화이트		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 9714.jpg	상의	2017-07-02 in calli 9714.jpg	블라우스	민트		['플로럴', '무지']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 9714.jpg	하의	2017-07-02 in calli 9714.jpg	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 9761.jpg	상의	2017-07-02 in calli 9761.jpg	블라우스	실버		['플로럴', '무지']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-07-02 in calli 9761.jpg	하의	2017-07-02 in calli 9761.jpg	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-09-14 in calli 103263.jpg	상의	2017-09-14 in calli 103263.jpg	티셔츠	블랙		['체크', '무지']		긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2017-09-14 in calli 103263.jpg	하의	2017-09-14 in calli 103263.jpg	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 110875.jpg	상의	2017-11-09 in calli 110875.jpg	셔츠	네이비		['체크']	['실크']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 110875.jpg	하의	2017-11-09 in calli 110875.jpg	청바지	블루	['롤업']	['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 110936.jpg	상의	2017-11-09 in calli 110936.jpg	셔츠	네이비		['체크']	['실크']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 110936.jpg	하의	2017-11-09 in calli 110936.jpg	청바지	블루	['롤업']	['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 111011.jpg	상의	2017-11-09 in calli 111011.jpg	셔츠	카키		['체크']	['실크']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2017-11-09 in calli 111011.jpg	하의	2017-11-09 in calli 111011.jpg	청바지	블루		['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/2018-05-22 in calli 2093.jpg	원피스	2018-05-22 in calli 2093.jpg	드레스	화이트	['포켓']	['깅엄']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2018-05-22 in calli 2133.jpg	원피스	2018-05-22 in calli 2133.jpg	드레스	화이트	['포켓']	['깅엄']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2018-05-22 in calli 2174.jpg	원피스	2018-05-22 in calli 2174.jpg	드레스	화이트	['포켓']	['깅엄']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2018-06-08 in calli 5990.jpg	상의	2018-06-08 in calli 5990.jpg	티셔츠	블랙		['도트']	['시폰']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2018-09-14 in calli 17321.jpg	상의	2018-09-14 in calli 17321.jpg	블라우스	레드	['플레어', '포켓']	['체크']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2018-09-14 in calli 17321.jpg	하의	2018-09-14 in calli 17321.jpg	청바지	블루	['디스트로이드']	['무지']	['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/2018-09-14 in calli 17399.jpg	상의	2018-09-14 in calli 17399.jpg	셔츠	블루	['플레어', '포켓']	['체크']	['울/캐시미어', '우븐']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/2018-09-14 in calli 17399.jpg	하의	2018-09-14 in calli 17399.jpg	팬츠	블랙		['무지']	['우븐']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/2018-10-10 in calli 20426.jpg	상의	2018-10-10 in calli 20426.jpg	티셔츠	브라운		['도트']	['저지']	없음	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2018-10-10 in calli 20426.jpg	하의	2018-10-10 in calli 20426.jpg	팬츠	블랙		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/2018-10-10 in calli 20426.jpg	아우터	2018-10-10 in calli 20426.jpg	가디건	그레이	['드롭숄더']	['무지']	['니트']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/2018-10-10 in calli 20452.jpg	상의	2018-10-10 in calli 20452.jpg	티셔츠	레드		['도트']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2018-10-10 in calli 20452.jpg	하의	2018-10-10 in calli 20452.jpg	팬츠	블랙		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-bl1071(2)-다다(대행,고양이)1.18-01-IMG_2500.jpg	상의	20180115(대행)16-bl1071(2)-다다(대행,고양이)1.18-01-IMG_2500.jpg	블라우스	네이비	['단추']	['믹스']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-bl1071(2)-다다(대행,고양이)1.18-01-IMG_2538.jpg	상의	20180115(대행)16-bl1071(2)-다다(대행,고양이)1.18-01-IMG_2538.jpg	블라우스	네이비	['단추']	['믹스']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-ops2024(2)-다다(대행,보리)1.16-05-IMG_2946.jpg	원피스	20180115(대행)16-ops2024(2)-다다(대행,보리)1.16-05-IMG_2946.jpg	드레스	블랙		['그래픽']	['우븐']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-ops2024(2)-다다(대행,보리)1.16-05-IMG_3012.jpg	원피스	20180115(대행)16-ops2024(2)-다다(대행,보리)1.16-05-IMG_3012.jpg	드레스	블랙		['그래픽']	['우븐']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-ops2025(2)-다다(대행,도트허리끈)1.17-03-IMG_2738.jpg	원피스	20180115(대행)16-ops2025(2)-다다(대행,도트허리끈)1.17-03-IMG_2738.jpg	드레스	화이트		['도트']	['우븐']	긴팔	유넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20180115(대행)16-ops2025(2)-다다(대행,도트허리끈)1.17-03-IMG_2790.jpg	원피스	20180115(대행)16-ops2025(2)-다다(대행,도트허리끈)1.17-03-IMG_2790.jpg	드레스	화이트		['도트']	['우븐']	긴팔	유넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9490.jpg	상의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9490.jpg	티셔츠	화이트		['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9490.jpg	하의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9490.jpg	스커트	네이비		['플로럴']					노멀	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9515.jpg	상의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9515.jpg	티셔츠	화이트		['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9515.jpg	하의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9515.jpg	스커트	네이비	['드롭웨이스트']	['플로럴']					노멀	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9546.jpg	상의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9546.jpg	티셔츠	화이트		['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9546.jpg	하의	20180117(대행)26-lg014(2)-아론(대행,에이로즈SK)1.23-24-IMG_9546.jpg	스커트	네이비		['플로럴']					노멀	
K-Fashion 이미지/원천데이터/레트로/20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1314.jpg	상의	20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1314.jpg	블라우스	화이트	['레이스']	['무지']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1314.jpg	하의	20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1314.jpg	스커트			['도트']	['시폰']				루즈	
K-Fashion 이미지/원천데이터/레트로/20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1363.jpg	상의	20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1363.jpg	블라우스	화이트	['레이스']	['무지']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1363.jpg	하의	20180118(대행)22-sk1791(2)-다다(대행,물방울S.K)1.22-11-IMG_1363.jpg	스커트	그린		['도트']	['시폰']				루즈	
